RegistrationID,ItemName,Response
Cand111,Item030,D
Cand111,Item031,D
Cand111,Item032,D
Cand111,Item033,A
Cand111,Item034,B
Cand111,Item035,D
Cand111,Item036,D
Cand111,Item037,A
Cand111,Item038,D
Cand111,Item039,A
Cand111,Item040,C
Cand111,Item041,B
Cand111,Item042,B
Cand111,Item043,B
Cand111,Item044,D
Cand111,Item045,B
Cand111,Item046,B
Cand111,Item047,D
Cand111,Item048,A
Cand111,Item049,D
Cand111,Item050,C
Cand111,Item051,A
Cand111,Item052,C
Cand111,Item053,D
Cand111,Item054,A
Cand111,Item055,C
Cand111,Item056,B
Cand111,Item057,A
Cand111,Item058,C
Cand111,Item059,B
Cand111,Item060,B
Cand111,Item061,B
Cand111,Item062,B
Cand111,Item063,C
Cand111,Item064,C
Cand111,Item065,B
Cand111,Item066,A
Cand111,Item067,C
Cand111,Item068,D
Cand111,Item069,D
Cand111,Item070,D
Cand111,Item071,A
Cand111,Item072,B
Cand111,Item073,C
Cand111,Item074,B
Cand111,Item075,C
Cand111,Item076,A
Cand111,Item077,D
Cand111,Item078,C
Cand111,Item079,A
Cand111,Item080,C
Cand111,Item081,D
Cand111,Item082,D
Cand111,Item083,B
Cand111,Item084,D
Cand111,Item085,A
Cand111,Item086,D
Cand111,Item087,A
Cand111,Item088,C
Cand111,Item089,C
Cand111,Item090,C
Cand111,Item091,C
Cand111,Item092,D
Cand111,Item093,D
Cand111,Item094,A
Cand111,Item095,B
Cand111,Item096,A
Cand111,Item097,B
Cand111,Item098,A
Cand111,Item099,D
Cand111,Item100,B
Cand112,Item001,C
Cand112,Item002,C
Cand112,Item003,A
Cand112,Item004,A
Cand112,Item005,B
Cand112,Item006,D
Cand112,Item007,B
Cand112,Item008,C
Cand112,Item009,D
Cand112,Item010,B
Cand112,Item011,B
Cand112,Item012,D
Cand112,Item013,B
Cand112,Item014,A
Cand112,Item015,D
Cand112,Item016,D
Cand112,Item017,B
Cand112,Item018,B
Cand112,Item019,B
Cand112,Item020,B
Cand112,Item021,B
Cand112,Item022,D
Cand112,Item023,A
Cand112,Item024,B
Cand112,Item025,A
Cand112,Item026,C
Cand112,Item027,C
Cand112,Item028,C
Cand112,Item029,D
Cand112,Item030,C
Cand112,Item031,B
Cand112,Item032,D
Cand112,Item033,A
Cand112,Item034,B
Cand112,Item035,D
Cand112,Item036,D
Cand112,Item037,A
Cand112,Item038,D
Cand112,Item039,A
Cand112,Item040,C
Cand112,Item041,B
Cand112,Item042,B
Cand112,Item043,B
Cand112,Item044,D
Cand112,Item045,B
Cand112,Item046,B
Cand112,Item047,D
Cand112,Item048,B
Cand112,Item049,C
Cand112,Item050,B
Cand112,Item051,C
Cand112,Item052,D
Cand112,Item053,D
Cand112,Item054,A
Cand112,Item055,A
Cand112,Item056,A
Cand112,Item057,C
Cand112,Item058,C
Cand112,Item059,B
Cand112,Item060,C
Cand112,Item061,B
Cand112,Item062,D
Cand112,Item063,C
Cand112,Item064,B
Cand112,Item065,B
Cand112,Item066,B
Cand112,Item067,A
Cand112,Item068,A
Cand112,Item069,A
Cand112,Item070,D
Cand112,Item071,C
Cand112,Item072,B
Cand112,Item073,D
Cand112,Item074,B
Cand112,Item075,C
Cand112,Item076,C
Cand112,Item077,A
Cand112,Item078,C
Cand112,Item079,A
Cand112,Item080,D
Cand112,Item081,D
Cand112,Item082,B
Cand112,Item083,D
Cand112,Item084,D
Cand112,Item085,A
Cand112,Item086,D
Cand112,Item087,A
Cand112,Item088,C
Cand112,Item089,A
Cand112,Item090,D
Cand112,Item091,C
Cand112,Item092,A
Cand112,Item093,C
Cand112,Item094,D
Cand112,Item095,B
Cand112,Item096,A
Cand112,Item097,B
Cand112,Item098,C
Cand112,Item099,C
Cand112,Item100,D
Cand113,Item001,C
Cand113,Item002,C
Cand113,Item003,A
Cand113,Item004,A
Cand113,Item005,D
Cand113,Item006,A
Cand113,Item007,B
Cand113,Item008,C
Cand113,Item009,D
Cand113,Item010,B
Cand113,Item011,A
Cand113,Item012,D
Cand113,Item013,B
Cand113,Item014,A
Cand113,Item015,D
Cand113,Item016,D
Cand113,Item017,A
Cand113,Item018,B
Cand113,Item019,B
Cand113,Item020,D
Cand113,Item021,B
Cand113,Item022,B
Cand113,Item023,A
Cand113,Item024,A
Cand113,Item025,C
Cand113,Item026,C
Cand113,Item027,C
Cand113,Item028,C
Cand113,Item029,D
Cand113,Item030,C
Cand113,Item031,D
Cand113,Item032,D
Cand113,Item033,D
Cand113,Item034,B
Cand113,Item035,D
Cand113,Item036,D
Cand113,Item037,A
Cand113,Item038,D
Cand113,Item039,A
Cand113,Item040,D
Cand113,Item041,B
Cand113,Item042,B
Cand113,Item043,B
Cand113,Item044,D
Cand113,Item045,A
Cand113,Item046,B
Cand113,Item047,D
Cand113,Item048,B
Cand113,Item049,D
Cand113,Item050,C
Cand113,Item051,A
Cand113,Item052,C
Cand113,Item053,D
Cand113,Item054,A
Cand113,Item055,C
Cand113,Item056,A
Cand113,Item057,D
Cand113,Item058,D
Cand113,Item059,D
Cand113,Item060,B
Cand113,Item061,B
Cand113,Item062,D
Cand113,Item063,C
Cand113,Item064,C
Cand113,Item065,B
Cand113,Item066,B
Cand113,Item067,C
Cand113,Item068,A
Cand113,Item069,D
Cand113,Item070,B
Cand113,Item071,C
Cand113,Item072,B
Cand113,Item073,B
Cand113,Item074,B
Cand113,Item075,C
Cand113,Item076,A
Cand113,Item077,D
Cand113,Item078,C
Cand113,Item079,A
Cand113,Item080,C
Cand113,Item081,A
Cand113,Item082,C
Cand113,Item083,B
Cand113,Item084,D
Cand113,Item085,A
Cand113,Item086,D
Cand113,Item087,C
Cand113,Item088,A
Cand113,Item089,A
Cand113,Item090,A
Cand113,Item091,B
Cand113,Item092,A
Cand113,Item093,C
Cand113,Item094,A
Cand113,Item095,B
Cand113,Item096,A
Cand113,Item097,B
Cand113,Item098,A
Cand113,Item099,C
Cand113,Item100,B
Cand114,Item001,B
Cand114,Item002,C
Cand114,Item003,A
Cand114,Item004,A
Cand114,Item005,D
Cand114,Item006,A
Cand114,Item007,B
Cand114,Item008,A
Cand114,Item009,D
Cand114,Item010,B
Cand114,Item011,A
Cand114,Item012,D
Cand114,Item013,B
Cand114,Item014,A
Cand114,Item015,D
Cand114,Item016,D
Cand114,Item017,A
Cand114,Item018,B
Cand114,Item019,C
Cand114,Item020,B
Cand114,Item021,D
Cand114,Item022,B
Cand114,Item023,A
Cand114,Item024,A
Cand114,Item025,D
Cand114,Item026,C
Cand114,Item027,C
Cand114,Item028,C
Cand114,Item029,D
Cand114,Item030,C
Cand114,Item031,D
Cand114,Item032,D
Cand114,Item033,A
Cand114,Item034,B
Cand114,Item035,D
Cand114,Item036,D
Cand114,Item037,A
Cand114,Item038,D
Cand114,Item039,A
Cand114,Item040,B
Cand114,Item041,B
Cand114,Item042,B
Cand114,Item043,B
Cand114,Item044,D
Cand114,Item045,A
Cand114,Item046,B
Cand114,Item047,D
Cand114,Item048,A
Cand114,Item049,D
Cand114,Item050,C
Cand114,Item051,A
Cand114,Item052,C
Cand114,Item053,D
Cand114,Item054,A
Cand114,Item055,C
Cand114,Item056,A
Cand114,Item057,D
Cand114,Item058,D
Cand114,Item059,B
Cand114,Item060,A
Cand114,Item061,B
Cand114,Item062,D
Cand114,Item063,C
Cand114,Item064,C
Cand114,Item065,B
Cand114,Item066,B
Cand114,Item067,C
Cand114,Item068,A
Cand114,Item069,D
Cand114,Item070,B
Cand114,Item071,C
Cand114,Item072,B
Cand114,Item073,C
Cand114,Item074,B
Cand114,Item075,C
Cand114,Item076,A
Cand114,Item077,C
Cand114,Item078,C
Cand114,Item079,A
Cand114,Item080,C
Cand114,Item081,A
Cand114,Item082,D
Cand114,Item083,B
Cand114,Item084,D
Cand114,Item085,A
Cand114,Item086,D
Cand114,Item087,C
Cand114,Item088,A
Cand114,Item089,A
Cand114,Item090,C
Cand114,Item091,C
Cand114,Item092,A
Cand114,Item093,C
Cand114,Item094,C
Cand114,Item095,C
Cand114,Item096,A
Cand114,Item097,B
Cand114,Item098,B
Cand114,Item099,C
Cand114,Item100,B
Cand115,Item001,C
Cand115,Item002,C
Cand115,Item003,A
Cand115,Item004,A
Cand115,Item005,D
Cand115,Item006,A
Cand115,Item007,B
Cand115,Item008,A
Cand115,Item009,D
Cand115,Item010,B
Cand115,Item011,A
Cand115,Item012,A
Cand115,Item013,B
Cand115,Item014,A
Cand115,Item015,D
Cand115,Item016,D
Cand115,Item017,D
Cand115,Item018,B
Cand115,Item019,D
Cand115,Item020,B
Cand115,Item021,B
Cand115,Item022,B
Cand115,Item023,A
Cand115,Item024,B
Cand115,Item025,A
Cand115,Item026,C
Cand115,Item027,D
Cand115,Item028,B
Cand115,Item029,D
Cand115,Item030,C
Cand115,Item031,D
Cand115,Item032,D
Cand115,Item033,B
Cand115,Item034,B
Cand115,Item035,D
Cand115,Item036,D
Cand115,Item037,A
Cand115,Item038,D
Cand115,Item039,A
Cand115,Item040,A
Cand115,Item041,B
Cand115,Item042,B
Cand115,Item043,B
Cand115,Item044,D
Cand115,Item045,A
Cand115,Item046,B
Cand115,Item047,D
Cand115,Item048,A
Cand115,Item049,D
Cand115,Item050,A
Cand115,Item051,A
Cand115,Item052,B
Cand115,Item053,D
Cand115,Item054,A
Cand115,Item055,C
Cand115,Item056,D
Cand115,Item057,C
Cand115,Item058,D
Cand115,Item059,B
Cand115,Item060,B
Cand115,Item061,B
Cand115,Item062,D
Cand115,Item063,C
Cand115,Item064,C
Cand115,Item065,B
Cand115,Item066,C
Cand115,Item067,A
Cand115,Item068,A
Cand115,Item069,D
Cand115,Item070,D
Cand115,Item071,C
Cand115,Item072,B
Cand115,Item073,B
Cand115,Item074,C
Cand115,Item075,B
Cand115,Item076,A
Cand115,Item077,D
Cand115,Item078,C
Cand115,Item079,A
Cand115,Item080,C
Cand115,Item081,A
Cand115,Item082,B
Cand115,Item083,B
Cand115,Item084,D
Cand115,Item085,A
Cand115,Item086,D
Cand115,Item087,C
Cand115,Item088,A
Cand115,Item089,C
Cand115,Item090,C
Cand115,Item091,C
Cand115,Item092,A
Cand115,Item093,C
Cand115,Item094,C
Cand115,Item095,C
Cand115,Item096,A
Cand115,Item097,B
Cand115,Item098,B
Cand115,Item099,D
Cand115,Item100,C
Cand116,Item001,A
Cand116,Item002,C
Cand116,Item003,A
Cand116,Item004,A
Cand116,Item005,D
Cand116,Item006,A
Cand116,Item007,C
Cand116,Item008,B
Cand116,Item009,D
Cand116,Item010,B
Cand116,Item011,B
Cand116,Item012,D
Cand116,Item013,B
Cand116,Item014,A
Cand116,Item015,D
Cand116,Item016,C
Cand116,Item017,B
Cand116,Item018,B
Cand116,Item019,B
Cand116,Item020,B
Cand116,Item021,B
Cand116,Item022,B
Cand116,Item023,A
Cand116,Item024,A
Cand116,Item025,A
Cand116,Item026,C
Cand116,Item027,A
Cand116,Item028,B
Cand116,Item029,D
Cand116,Item030,C
Cand116,Item031,D
Cand116,Item032,D
Cand116,Item033,B
Cand116,Item034,C
Cand116,Item035,A
Cand116,Item036,D
Cand116,Item037,A
Cand116,Item038,D
Cand116,Item039,A
Cand116,Item040,A
Cand116,Item041,C
Cand116,Item042,B
Cand116,Item043,B
Cand116,Item044,D
Cand116,Item045,B
Cand116,Item046,D
Cand116,Item047,D
Cand116,Item048,A
Cand116,Item049,D
Cand116,Item050,C
Cand116,Item051,A
Cand116,Item052,D
Cand116,Item053,B
Cand116,Item054,A
Cand116,Item055,C
Cand116,Item056,B
Cand116,Item057,C
Cand116,Item058,D
Cand116,Item059,B
Cand116,Item060,C
Cand116,Item061,B
Cand116,Item062,A
Cand116,Item063,C
Cand116,Item064,B
Cand116,Item065,B
Cand116,Item066,C
Cand116,Item067,C
Cand116,Item068,A
Cand116,Item069,A
Cand116,Item070,D
Cand116,Item071,C
Cand116,Item072,B
Cand116,Item073,B
Cand116,Item074,B
Cand116,Item075,C
Cand116,Item076,A
Cand116,Item077,D
Cand116,Item078,C
Cand116,Item079,D
Cand116,Item080,C
Cand116,Item081,D
Cand116,Item082,B
Cand116,Item083,B
Cand116,Item084,D
Cand116,Item085,A
Cand116,Item086,D
Cand116,Item087,A
Cand116,Item088,A
Cand116,Item089,A
Cand116,Item090,D
Cand116,Item091,C
Cand116,Item092,A
Cand116,Item093,D
Cand116,Item094,A
Cand116,Item095,C
Cand116,Item096,A
Cand116,Item097,D
Cand116,Item098,A
Cand116,Item099,D
Cand116,Item100,C
Cand117,Item001,B
Cand117,Item002,C
Cand117,Item003,A
Cand117,Item004,A
Cand117,Item005,B
Cand117,Item006,A
Cand117,Item007,D
Cand117,Item008,B
Cand117,Item009,D
Cand117,Item010,B
Cand117,Item011,C
Cand117,Item012,D
Cand117,Item013,B
Cand117,Item014,A
Cand117,Item015,D
Cand117,Item016,D
Cand117,Item017,B
Cand117,Item018,B
Cand117,Item019,C
Cand117,Item020,B
Cand117,Item021,B
Cand117,Item022,B
Cand117,Item023,A
Cand117,Item024,A
Cand117,Item025,D
Cand117,Item026,C
Cand117,Item027,C
Cand117,Item028,C
Cand117,Item029,D
Cand117,Item030,C
Cand117,Item031,D
Cand117,Item032,D
Cand117,Item033,A
Cand117,Item034,B
Cand117,Item035,A
Cand117,Item036,D
Cand117,Item037,A
Cand117,Item038,D
Cand117,Item039,A
Cand117,Item040,C
Cand117,Item041,B
Cand117,Item042,B
Cand117,Item043,B
Cand117,Item044,D
Cand117,Item045,B
Cand117,Item046,B
Cand117,Item047,D
Cand117,Item048,B
Cand117,Item049,C
Cand117,Item050,C
Cand117,Item051,A
Cand117,Item052,C
Cand117,Item053,D
Cand117,Item054,A
Cand117,Item055,C
Cand117,Item056,A
Cand117,Item057,D
Cand117,Item058,D
Cand117,Item059,B
Cand117,Item060,A
Cand117,Item061,B
Cand117,Item062,D
Cand117,Item063,C
Cand117,Item064,C
Cand117,Item065,B
Cand117,Item066,D
Cand117,Item067,C
Cand117,Item068,D
Cand117,Item069,D
Cand117,Item070,D
Cand117,Item071,C
Cand117,Item072,B
Cand117,Item073,B
Cand117,Item074,C
Cand117,Item075,B
Cand117,Item076,A
Cand117,Item077,D
Cand117,Item078,C
Cand117,Item079,B
Cand117,Item080,C
Cand117,Item081,A
Cand117,Item082,C
Cand117,Item083,B
Cand117,Item084,D
Cand117,Item085,A
Cand117,Item086,D
Cand117,Item087,C
Cand117,Item088,A
Cand117,Item089,D
Cand117,Item090,C
Cand117,Item091,C
Cand117,Item092,A
Cand117,Item093,D
Cand117,Item094,A
Cand117,Item095,B
Cand117,Item096,D
Cand117,Item097,B
Cand117,Item098,A
Cand117,Item099,A
Cand117,Item100,C
Cand118,Item001,C
Cand118,Item002,C
Cand118,Item003,A
Cand118,Item004,A
Cand118,Item005,D
Cand118,Item006,A
Cand118,Item007,B
Cand118,Item008,B
Cand118,Item009,D
Cand118,Item010,B
Cand118,Item011,A
Cand118,Item012,D
Cand118,Item013,B
Cand118,Item014,A
Cand118,Item015,D
Cand118,Item016,D
Cand118,Item017,A
Cand118,Item018,B
Cand118,Item019,C
Cand118,Item020,B
Cand118,Item021,B
Cand118,Item022,B
Cand118,Item023,A
Cand118,Item024,A
Cand118,Item025,A
Cand118,Item026,C
Cand118,Item027,C
Cand118,Item028,C
Cand118,Item029,D
Cand118,Item030,C
Cand118,Item031,D
Cand118,Item032,D
Cand118,Item033,A
Cand118,Item034,B
Cand118,Item035,D
Cand118,Item036,D
Cand118,Item037,A
Cand118,Item038,D
Cand118,Item039,A
Cand118,Item040,C
Cand118,Item041,B
Cand118,Item042,D
Cand118,Item043,B
Cand118,Item044,D
Cand118,Item045,B
Cand118,Item046,B
Cand118,Item047,D
Cand118,Item048,B
Cand118,Item049,D
Cand118,Item050,C
Cand118,Item051,A
Cand118,Item052,C
Cand118,Item053,D
Cand118,Item054,A
Cand118,Item055,C
Cand118,Item056,A
Cand118,Item057,D
Cand118,Item058,C
Cand118,Item059,B
Cand118,Item060,A
Cand118,Item061,B
Cand118,Item062,D
Cand118,Item063,C
Cand118,Item064,C
Cand118,Item065,B
Cand118,Item066,B
Cand118,Item067,C
Cand118,Item068,A
Cand118,Item069,D
Cand118,Item070,B
Cand118,Item071,C
Cand118,Item072,B
Cand118,Item073,C
Cand118,Item074,C
Cand118,Item075,C
Cand118,Item076,A
Cand118,Item077,D
Cand118,Item078,C
Cand118,Item079,A
Cand118,Item080,C
Cand118,Item081,A
Cand118,Item082,D
Cand118,Item083,B
Cand118,Item084,D
Cand118,Item085,A
Cand118,Item086,D
Cand118,Item087,C
Cand118,Item088,C
Cand118,Item089,C
Cand118,Item090,C
Cand118,Item091,C
Cand118,Item092,A
Cand118,Item093,C
Cand118,Item094,A
Cand118,Item095,B
Cand118,Item096,A
Cand118,Item097,B
Cand118,Item098,A
Cand118,Item099,A
Cand118,Item100,C
Cand119,Item001,B
Cand119,Item002,C
Cand119,Item003,A
Cand119,Item004,A
Cand119,Item005,D
Cand119,Item006,A
Cand119,Item007,C
Cand119,Item008,A
Cand119,Item009,D
Cand119,Item010,B
Cand119,Item011,A
Cand119,Item012,D
Cand119,Item013,B
Cand119,Item014,A
Cand119,Item015,D
Cand119,Item016,C
Cand119,Item017,B
Cand119,Item018,B
Cand119,Item019,C
Cand119,Item020,C
Cand119,Item021,B
Cand119,Item022,B
Cand119,Item023,A
Cand119,Item024,A
Cand119,Item025,A
Cand119,Item026,C
Cand119,Item027,C
Cand119,Item028,C
Cand119,Item029,D
Cand119,Item030,C
Cand119,Item031,D
Cand119,Item032,D
Cand119,Item033,C
Cand119,Item034,B
Cand119,Item035,D
Cand119,Item036,D
Cand119,Item037,A
Cand119,Item038,D
Cand119,Item039,A
Cand119,Item040,C
Cand119,Item041,B
Cand119,Item042,A
Cand119,Item043,B
Cand119,Item044,D
Cand119,Item045,B
Cand119,Item046,B
Cand119,Item047,A
Cand119,Item048,B
Cand119,Item049,D
Cand119,Item050,C
Cand119,Item051,A
Cand119,Item052,B
Cand119,Item053,A
Cand119,Item054,A
Cand119,Item055,C
Cand119,Item056,A
Cand119,Item057,D
Cand119,Item058,C
Cand119,Item059,B
Cand119,Item060,B
Cand119,Item061,B
Cand119,Item062,D
Cand119,Item063,C
Cand119,Item064,C
Cand119,Item065,B
Cand119,Item066,D
Cand119,Item067,C
Cand119,Item068,D
Cand119,Item069,D
Cand119,Item070,B
Cand119,Item071,A
Cand119,Item072,B
Cand119,Item073,C
Cand119,Item074,B
Cand119,Item075,C
Cand119,Item076,A
Cand119,Item077,D
Cand119,Item078,C
Cand119,Item079,D
Cand119,Item080,C
Cand119,Item081,A
Cand119,Item082,D
Cand119,Item083,B
Cand119,Item084,D
Cand119,Item085,A
Cand119,Item086,D
Cand119,Item087,C
Cand119,Item088,D
Cand119,Item089,A
Cand119,Item090,C
Cand119,Item091,B
Cand119,Item092,A
Cand119,Item093,C
Cand119,Item094,A
Cand119,Item095,B
Cand119,Item096,A
Cand119,Item097,B
Cand119,Item098,A
Cand119,Item099,A
Cand119,Item100,B
Cand120,Item001,A
Cand120,Item002,A
Cand120,Item003,A
Cand120,Item004,A
Cand120,Item005,D
Cand120,Item006,A
Cand120,Item007,D
Cand120,Item008,C
Cand120,Item009,C
Cand120,Item010,B
Cand120,Item011,C
Cand120,Item012,D
Cand120,Item013,B
Cand120,Item014,A
Cand120,Item015,D
Cand120,Item016,D
Cand120,Item017,B
Cand120,Item018,B
Cand120,Item019,C
Cand120,Item020,B
Cand120,Item021,B
Cand120,Item022,B
Cand120,Item023,A
Cand120,Item024,D
Cand120,Item025,A
Cand120,Item026,C
Cand120,Item027,C
Cand120,Item028,C
Cand120,Item029,D
Cand120,Item030,C
Cand120,Item031,D
Cand120,Item032,C
Cand120,Item033,B
Cand120,Item034,B
Cand120,Item035,D
Cand120,Item036,D
Cand120,Item037,A
Cand120,Item038,D
Cand120,Item039,A
Cand120,Item040,B
Cand120,Item041,B
Cand120,Item042,B
Cand120,Item043,A
Cand120,Item044,D
Cand120,Item045,A
Cand120,Item046,B
Cand120,Item047,D
Cand120,Item048,A
Cand120,Item049,D
Cand120,Item050,B
Cand120,Item051,B
Cand120,Item052,C
Cand120,Item053,C
Cand120,Item054,C
Cand120,Item055,B
Cand120,Item056,A
Cand120,Item057,D
Cand120,Item058,D
Cand120,Item059,B
Cand120,Item060,B
Cand120,Item061,B
Cand120,Item062,D
Cand120,Item063,C
Cand120,Item064,C
Cand120,Item065,B
Cand120,Item066,A
Cand120,Item067,C
Cand120,Item068,A
Cand120,Item069,D
Cand120,Item070,D
Cand120,Item071,A
Cand120,Item072,B
Cand120,Item073,D
Cand120,Item074,C
Cand120,Item075,C
Cand120,Item076,A
Cand120,Item077,D
Cand120,Item078,B
Cand120,Item079,A
Cand120,Item080,C
Cand120,Item081,A
Cand120,Item082,C
Cand120,Item083,B
Cand120,Item084,A
Cand120,Item085,A
Cand120,Item086,D
Cand120,Item087,C
Cand120,Item088,C
Cand120,Item089,A
Cand120,Item090,A
Cand120,Item091,C
Cand120,Item092,A
Cand120,Item093,C
Cand120,Item094,C
Cand120,Item095,C
Cand120,Item096,A
Cand120,Item097,B
Cand120,Item098,A
Cand120,Item099,D
Cand120,Item100,B
Cand121,Item001,C
Cand121,Item002,B
Cand121,Item003,A
Cand121,Item004,A
Cand121,Item005,D
Cand121,Item006,D
Cand121,Item007,A
Cand121,Item008,C
Cand121,Item009,D
Cand121,Item010,B
Cand121,Item011,B
Cand121,Item012,D
Cand121,Item013,B
Cand121,Item014,A
Cand121,Item015,D
Cand121,Item016,B
Cand121,Item017,A
Cand121,Item018,B
Cand121,Item019,A
Cand121,Item020,B
Cand121,Item021,B
Cand121,Item022,B
Cand121,Item023,A
Cand121,Item024,A
Cand121,Item025,D
Cand121,Item026,C
Cand121,Item027,A
Cand121,Item028,C
Cand121,Item029,D
Cand121,Item030,C
Cand121,Item031,D
Cand121,Item032,D
Cand121,Item033,A
Cand121,Item034,B
Cand121,Item035,D
Cand121,Item036,D
Cand121,Item037,A
Cand121,Item038,D
Cand121,Item039,A
Cand121,Item040,A
Cand121,Item041,B
Cand121,Item042,C
Cand121,Item043,B
Cand121,Item044,A
Cand121,Item045,B
Cand121,Item046,D
Cand121,Item047,D
Cand121,Item048,D
Cand121,Item049,D
Cand121,Item050,A
Cand121,Item051,A
Cand121,Item052,C
Cand121,Item053,D
Cand121,Item054,A
Cand121,Item055,C
Cand121,Item056,A
Cand121,Item057,D
Cand121,Item058,C
Cand121,Item059,B
Cand121,Item060,C
Cand121,Item061,B
Cand121,Item062,D
Cand121,Item063,C
Cand121,Item064,D
Cand121,Item065,C
Cand121,Item066,D
Cand121,Item067,B
Cand121,Item068,A
Cand121,Item069,C
Cand121,Item070,B
Cand121,Item071,C
Cand121,Item072,B
Cand121,Item073,B
Cand121,Item074,B
Cand121,Item075,C
Cand121,Item076,A
Cand121,Item077,D
Cand121,Item078,C
Cand121,Item079,D
Cand121,Item080,A
Cand121,Item081,A
Cand121,Item082,D
Cand121,Item083,B
Cand121,Item084,A
Cand121,Item085,C
Cand121,Item086,D
Cand121,Item087,C
Cand121,Item088,A
Cand121,Item089,A
Cand121,Item090,B
Cand121,Item091,C
Cand121,Item092,A
Cand121,Item093,C
Cand121,Item094,A
Cand121,Item095,B
Cand121,Item096,A
Cand121,Item097,B
Cand121,Item098,A
Cand121,Item099,C
Cand121,Item100,C
Cand122,Item001,C
Cand122,Item002,C
Cand122,Item003,A
Cand122,Item004,A
Cand122,Item005,D
Cand122,Item006,A
Cand122,Item007,C
Cand122,Item008,A
Cand122,Item009,D
Cand122,Item010,B
Cand122,Item011,B
Cand122,Item012,D
Cand122,Item013,B
Cand122,Item014,A
Cand122,Item015,D
Cand122,Item016,C
Cand122,Item017,D
Cand122,Item018,B
Cand122,Item019,C
Cand122,Item020,A
Cand122,Item021,B
Cand122,Item022,A
Cand122,Item023,A
Cand122,Item024,C
Cand122,Item025,D
Cand122,Item026,A
Cand122,Item027,A
Cand122,Item028,C
Cand122,Item029,D
Cand122,Item030,C
Cand122,Item031,C
Cand122,Item032,D
Cand122,Item033,A
Cand122,Item034,B
Cand122,Item035,D
Cand122,Item036,B
Cand122,Item037,A
Cand122,Item038,C
Cand122,Item039,A
Cand122,Item040,B
Cand122,Item041,B
Cand122,Item042,B
Cand122,Item043,B
Cand122,Item044,D
Cand122,Item045,B
Cand122,Item046,D
Cand122,Item047,D
Cand122,Item048,B
Cand122,Item049,D
Cand122,Item050,C
Cand122,Item051,A
Cand122,Item052,C
Cand122,Item053,D
Cand122,Item054,D
Cand122,Item055,C
Cand122,Item056,B
Cand122,Item057,D
Cand122,Item058,D
Cand122,Item059,D
Cand122,Item060,D
Cand122,Item061,B
Cand122,Item062,C
Cand122,Item063,C
Cand122,Item064,C
Cand122,Item065,B
Cand122,Item066,B
Cand122,Item067,B
Cand122,Item068,D
Cand122,Item069,A
Cand122,Item070,B
Cand122,Item071,A
Cand122,Item072,B
Cand122,Item073,D
Cand122,Item074,C
Cand122,Item075,A
Cand122,Item076,C
Cand122,Item077,D
Cand122,Item078,C
Cand122,Item079,D
Cand122,Item080,C
Cand122,Item081,C
Cand122,Item082,D
Cand122,Item083,B
Cand122,Item084,C
Cand122,Item085,A
Cand122,Item086,D
Cand122,Item087,C
Cand122,Item088,A
Cand122,Item089,A
Cand122,Item090,D
Cand122,Item091,C
Cand122,Item092,A
Cand122,Item093,A
Cand122,Item094,D
Cand122,Item095,C
Cand122,Item096,A
Cand122,Item097,B
Cand122,Item098,D
Cand122,Item099,C
Cand122,Item100,D
Cand123,Item001,B
Cand123,Item002,C
Cand123,Item003,A
Cand123,Item004,A
Cand123,Item005,C
Cand123,Item006,A
Cand123,Item007,A
Cand123,Item008,D
Cand123,Item009,D
Cand123,Item010,B
Cand123,Item011,D
Cand123,Item012,A
Cand123,Item013,C
Cand123,Item014,A
Cand123,Item015,D
Cand123,Item016,C
Cand123,Item017,C
Cand123,Item018,B
Cand123,Item019,B
Cand123,Item020,B
Cand123,Item021,B
Cand123,Item022,C
Cand123,Item023,D
Cand123,Item024,C
Cand123,Item025,C
Cand123,Item026,C
Cand123,Item027,C
Cand123,Item028,C
Cand123,Item029,D
Cand123,Item030,C
Cand123,Item031,D
Cand123,Item032,D
Cand123,Item033,A
Cand123,Item034,D
Cand123,Item035,D
Cand123,Item036,D
Cand123,Item037,C
Cand123,Item038,B
Cand123,Item039,A
Cand123,Item040,B
Cand123,Item041,B
Cand123,Item042,B
Cand123,Item043,B
Cand123,Item044,A
Cand123,Item045,B
Cand123,Item046,D
Cand123,Item047,D
Cand123,Item048,A
Cand123,Item049,D
Cand123,Item050,A
Cand123,Item051,A
Cand123,Item052,B
Cand123,Item053,D
Cand123,Item054,A
Cand123,Item055,C
Cand123,Item056,A
Cand123,Item057,D
Cand123,Item058,C
Cand123,Item059,A
Cand123,Item060,B
Cand123,Item061,B
Cand123,Item062,D
Cand123,Item063,C
Cand123,Item064,B
Cand123,Item065,C
Cand123,Item066,B
Cand123,Item067,B
Cand123,Item068,D
Cand123,Item069,D
Cand123,Item070,A
Cand123,Item071,D
Cand123,Item072,B
Cand123,Item073,B
Cand123,Item074,B
Cand123,Item075,C
Cand123,Item076,C
Cand123,Item077,D
Cand123,Item078,B
Cand123,Item079,A
Cand123,Item080,C
Cand123,Item081,D
Cand123,Item082,D
Cand123,Item083,B
Cand123,Item084,A
Cand123,Item085,A
Cand123,Item086,D
Cand123,Item087,C
Cand123,Item088,D
Cand123,Item089,A
Cand123,Item090,D
Cand123,Item091,D
Cand123,Item092,A
Cand123,Item093,C
Cand123,Item094,D
Cand123,Item095,C
Cand123,Item096,B
Cand123,Item097,B
Cand123,Item098,A
Cand123,Item099,D
Cand123,Item100,C
